ids,clsids,expect_college,expect_edu_raw,linking_idx,teacher_praise,teacher_talk,bonding_idx,hukou_type,cog_score,ses_self,ses_pca,ses_pca_group,parent_edu_max,family_econ,home_books,has_desk,has_computer
12213,288,0.0,5.0,-2.4316829047682487,1.0,0.0,-0.2123636179914662,1.0,21,0.0,-1.4335084668950042,0,3.0,3.0,2.0,0.0,0.0
12215,288,0.0,6.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,1.0,29,2.0,-3.041230424012408,0,2.0,2.0,1.0,0.0,0.2222222222222222
12216,288,0.0,2.0,3.401448467002692,4.0,1.0,1.286834124718174,1.0,31,0.0,-0.29099212402371244,0,6.0,3.0,3.0,1.0,1.0
12218,288,0.0,4.0,1.196038004730679,4.0,0.0,0.7871015438149604,1.0,24,0.0,0.14342767090649006,0,8.0,3.0,3.0,0.0,0.0
12219,288,0.0,6.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,0.0,28,1.0,-0.7516186897679249,0,6.0,3.0,2.0,0.0,0.0
12220,288,0.0,6.0,-1.2224426016019396,2.0,0.0,0.2873689629117474,1.0,28,0.0,-1.6906932504083099,0,3.0,3.0,2.0,0.0,0.2222222222222222
12221,288,0.0,6.0,0.9829678606700738,2.0,1.0,-0.7120961988946796,1.0,28,0.0,-1.2062118745193111,0,4.0,3.0,2.0,0.0,0.0
12222,288,0.0,6.0,-0.0132022984356304,3.0,0.0,-0.2123636179914662,0.0,28,0.0,-1.6758426962773514,0,3.0,2.0,3.0,0.0,0.0
12223,288,0.0,6.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,21,0.0,-3.041230424012408,0,2.0,2.0,1.0,0.0,0.2222222222222222
12224,288,0.0,6.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,0.0,33,1.0,-0.9930552909719751,0,3.0,3.0,3.0,0.0,0.0
12226,288,1.0,7.0,-0.2262724424962352,1.0,1.0,1.786566705621388,1.0,25,0.0,-2.131146426331339,0,3.0,3.0,1.0,0.0,0.2222222222222222
12227,288,0.0,2.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,0.0,20,3.0,-1.7198708962433211,0,2.0,2.0,4.0,0.0,0.2222222222222222
12228,288,1.0,8.0,-0.8193625005465031,2.333333333333333,0.0,-0.7120961988946796,1.0,22,0.0,-1.8739616428180332,0,3.0,3.0,1.0,0.0,0.0
12229,288,0.0,6.0,-2.4316829047682487,1.0,0.0,0.2873689629117474,0.0,0,2.0,-2.131146426331339,0,3.0,3.0,1.0,0.0,0.2222222222222222
12230,288,0.0,2.0,-0.416282399491067,2.6666666666666665,0.0,-0.2123636179914662,0.0,0,0.0,-2.833174222087227,0,3.0,2.0,3.0,0.0,1.0
12231,288,0.0,6.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,1.0,23,1.0,-2.11629587220038,0,3.0,2.0,2.0,0.0,0.0
12232,288,1.0,8.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,1.0,28,1.0,-2.5567490481234088,0,3.0,2.0,1.0,0.0,0.0
12233,288,0.0,6.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,1.0,30,0.0,-1.4335084668950042,0,3.0,3.0,2.0,0.0,0.0
12234,288,1.0,10.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,1.0,32,0.0,-2.6158148850960328,0,3.0,1.0,3.0,0.0,0.2222222222222222
12235,288,0.0,6.0,-2.028602803712812,1.3333333333333333,0.0,-0.7120961988946796,0.0,0,0.0,-0.02870695888825214,0,4.0,3.0,2.0,1.0,0.0
12236,288,1.0,10.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,29,2.0,-3.041230424012408,0,2.0,2.0,1.0,0.0,0.2222222222222222
12239,288,0.0,6.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,11,2.0,-2.373480655713686,0,3.0,2.0,2.0,0.0,0.2222222222222222
12240,288,1.0,7.0,0.5798877596146376,1.6666666666666667,1.0,-1.7115613607011066,1.0,21,0.0,-2.131146426331339,0,3.0,3.0,1.0,0.0,0.2222222222222222
12241,288,0.0,2.0,-1.2224426016019396,2.0,0.0,-0.7120961988946796,1.0,17,1.0,-2.8139338316367146,0,3.0,2.0,1.0,0.0,0.2222222222222222
12242,288,0.0,4.0,-2.028602803712812,1.3333333333333333,0.0,-1.2118287797978933,1.0,27,0.0,-2.131146426331339,0,3.0,3.0,1.0,0.0,0.2222222222222222
12243,288,0.0,2.0,-0.0132022984356304,3.0,0.0,-0.7120961988946796,0.0,24,0.0,-1.8739616428180332,0,3.0,3.0,1.0,0.0,0.0
12244,288,0.0,4.0,-1.2224426016019396,2.0,0.0,0.7871015438149604,1.0,22,0.0,-2.5908399927048795,0,3.0,3.0,2.0,0.0,1.0
12245,288,0.0,2.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,1.0,19,0.0,0.006122842582243107,0,3.3469387755102042,3.0,3.0,1.0,0.2222222222222222
12249,288,1.0,9.0,3.401448467002692,4.0,1.0,1.786566705621388,0.0,33,0.0,1.320932586537549,1,8.0,3.0,3.0,1.0,0.0
12250,288,0.0,1.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,15,0.0,-2.5567490481234088,0,3.0,2.0,1.0,0.0,0.0
12251,288,1.0,8.0,-0.8193625005465031,2.333333333333333,0.0,-0.2123636179914662,1.0,29,2.0,-1.6758426962773514,0,3.0,2.0,3.0,0.0,0.0
12252,288,0.0,1.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,20,0.0,-2.8139338316367146,0,3.0,2.0,1.0,0.0,0.2222222222222222
12253,288,1.0,10.0,-0.0132022984356304,3.0,0.0,1.286834124718174,1.0,27,1962.0,-0.7666563267745788,0,7.0,2.0,3.0,0.0,0.0
12254,288,1.0,9.0,-0.0132022984356304,3.0,0.0,0.2873689629117474,0.0,28,0.0,-0.9728819011507917,0,3.0,3.0,3.0,1.0,1.0
12255,288,1.0,9.0,-0.416282399491067,2.6666666666666665,0.0,-0.2123636179914662,1.0,28,0.0,-2.5908399927048795,0,3.0,3.0,2.0,0.0,1.0
12256,288,1.0,7.0,-0.416282399491067,2.6666666666666665,0.0,-0.7120961988946796,1.0,24,0.0,-1.4335084668950042,0,3.0,3.0,2.0,0.0,0.0
12257,288,1.0,7.0,0.7929579036752421,3.6666666666666665,0.0,1.286834124718174,0.0,27,0.0,-2.101258235193726,0,2.0,3.0,1.0,0.0,0.0
12258,288,1.0,7.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,1.0,17,0.0,-0.07273515885422188,0,3.0,3.0,3.0,1.0,0.2222222222222222
12259,288,0.0,2.0,3.401448467002692,4.0,1.0,1.286834124718174,1.0,31,0.0,-0.4983377806462922,0,3.0,2.0,3.0,1.0,0.0
12260,288,0.0,2.0,1.196038004730679,4.0,0.0,0.7871015438149604,0.0,27,1.0,-2.8139338316367146,0,3.0,2.0,1.0,0.0,0.2222222222222222
12261,288,0.0,3.0,-0.8193625005465031,2.333333333333333,0.0,-0.2123636179914662,0.0,25,0.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
12263,288,0.0,2.0,0.7570130378329584,3.0,,0.7871015438149604,0.0,27,0.0,-3.496721236942091,0,3.0,1.0,1.0,0.0,0.2222222222222222
12264,288,0.0,5.0,-1.625522702657376,1.6666666666666667,0.0,-1.7115613607011066,1.0,26,0.0,-3.041230424012408,0,2.0,2.0,1.0,0.0,0.2222222222222222
12265,288,0.0,6.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,29,0.0,-2.8139338316367146,0,3.0,2.0,1.0,0.0,0.2222222222222222
12266,288,1.0,7.0,-0.0132022984356304,3.0,0.0,1.286834124718174,1.0,25,0.0,-2.131146426331339,0,3.0,3.0,1.0,0.0,0.2222222222222222
12267,288,0.0,4.0,1.196038004730679,4.0,0.0,0.7871015438149604,1.0,23,2.0,-0.7798987074246394,0,2.0,3.0,4.0,0.0,0.0
12268,288,0.0,2.0,-2.4316829047682487,1.0,0.0,-0.7120961988946796,0.0,18,0.0,-1.6906932504083099,0,3.0,3.0,2.0,0.0,0.2222222222222222
12270,289,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,0.0,24,0.0,-3.0312931686279088,0,3.0,3.0,1.0,0.0,1.0
12272,289,1.0,7.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,0.0,16,3.0,-2.9775968756906366,0,3.0,2.0,1.0,0.0,0.36363636363636365
12273,289,0.0,4.0,-0.8193625005465031,2.333333333333333,0.0,0.2873689629117474,1.0,24,3.0,-1.8411139138121713,0,8.0,2.0,1.0,0.0,0.36363636363636365
12274,289,0.0,2.0,-2.4316829047682487,1.0,0.0,-1.2118287797978933,1.0,18,0.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
12276,289,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,1.0,24,0.0,-2.9775968756906366,0,3.0,2.0,1.0,0.0,0.36363636363636365
12278,289,0.0,1.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,0.0,15,0.0,-0.7210666616728376,0,3.0,1.0,5.0,1.0,0.36363636363636365
12279,289,1.0,7.0,1.196038004730679,4.0,0.0,1.286834124718174,0.0,11,0.0,-3.6214191508744653,0,3.1714285714285713,1.0,1.0,0.0,0.36363636363636365
12283,289,1.0,7.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,1.0,11,0.0,-1.641199710914896,0,2.0,3.0,3.0,0.0,0.36363636363636365
12284,289,0.0,2.0,-1.827062753185094,1.5,0.0,-1.7115613607011066,1.0,11,1.0,-0.9930552909719751,0,3.0,3.0,3.0,0.0,0.0
12285,289,0.0,3.0,-1.2224426016019396,2.0,0.0,0.7871015438149604,0.0,24,0.0,-2.0961224823791964,0,3.0,2.0,2.0,1.0,1.0
12286,289,0.0,3.0,-1.2224426016019396,2.0,0.0,-1.7115613607011066,1.0,21,0.0,-2.537143699767608,0,3.0,2.0,2.0,0.0,0.36363636363636365
12287,289,1.0,8.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,26,1.0,-2.2948094703852604,0,3.0,3.0,1.0,0.0,0.36363636363636365
12289,289,0.0,3.0,-0.0132022984356304,3.0,0.0,1.786566705621388,0.0,14,2000.0,-2.573848131094527,0,3.0,2.0,1.9166666666666667,0.0,0.36363636363636365
12291,289,0.0,6.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,0.0,19,1969.0,-0.6768513788311725,0,3.0,3.0,2.0,1.0,0.36363636363636365
12292,289,0.0,5.0,-0.8193625005465031,2.333333333333333,0.0,0.2873689629117474,1.0,19,0.0,-0.19743307278659636,0,3.1714285714285713,3.0,3.0,1.0,0.36363636363636365
12293,289,0.0,5.0,-1.2224426016019396,2.0,0.0,-1.2118287797978933,1.0,18,0.0,-2.2948094703852604,0,3.0,3.0,1.0,0.0,0.36363636363636365
12295,289,0.0,2.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,1.0,11,220.5,-3.20489346806633,0,2.0,2.0,1.0,0.0,0.36363636363636365
12296,289,0.0,5.0,-1.2224426016019396,2.0,0.0,-1.7115613607011066,1.0,28,0.0,-3.0312931686279088,0,3.0,3.0,1.0,0.0,1.0
12297,289,1.0,9.0,-1.2224426016019396,2.0,0.0,-0.7120961988946796,1.0,24,3.0,-3.887680873371706,0,2.0,1.0,1.0,0.0,0.36363636363636365
12298,289,1.0,7.0,-1.2224426016019396,2.0,0.0,-1.7115613607011066,1.0,23,0.0,-3.20489346806633,0,2.0,2.0,1.0,0.0,0.36363636363636365
12299,289,1.0,7.0,-1.2224426016019396,2.0,0.0,1.286834124718174,0.0,24,0.0,-3.20489346806633,0,2.0,2.0,1.0,0.0,0.36363636363636365
12300,289,1.0,7.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,0.0,24,0.0,-2.537143699767608,0,3.0,2.0,2.0,0.0,0.36363636363636365
12301,289,1.0,9.0,-0.416282399491067,2.6666666666666665,0.0,0.2873689629117474,1.0,27,1.0,-2.9775968756906366,0,3.0,2.0,1.0,0.0,0.36363636363636365
12303,289,1.0,7.0,-1.2224426016019396,2.0,0.0,0.7871015438149604,0.0,20,1.0,-0.9191856082135197,0,3.0,2.0,3.0,1.0,0.36363636363636365
12304,289,1.0,9.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,11,0.0,-2.9775968756906366,0,3.0,2.0,1.0,0.0,0.36363636363636365
12305,289,0.0,6.0,-0.0132022984356304,3.0,0.0,0.2873689629117474,1.0,21,1.0,0.2323349906715997,1,7.0,3.0,2.0,1.0,0.36363636363636365
12306,289,0.0,6.0,-1.2224426016019396,2.0,0.0,-1.2118287797978933,0.0,23,1.0,-2.784045640499102,0,2.0,2.0,1.0,0.0,0.0
12307,289,0.0,2.0,-1.2224426016019396,2.0,0.0,0.7871015438149604,1.0,17,0.0,-2.9775968756906366,0,3.0,2.0,1.0,0.0,0.36363636363636365
12308,289,0.0,1.0,1.196038004730679,4.0,0.0,-0.2123636179914662,1.0,16,2.0,-0.2363982029081437,0,3.0,3.0,3.0,1.0,0.36363636363636365
12309,289,1.0,7.0,1.196038004730679,4.0,0.0,1.286834124718174,0.0,11,1.0,-2.11629587220038,0,3.0,2.0,2.0,0.0,0.0
12310,289,1.0,8.0,1.196038004730679,4.0,0.0,-0.2123636179914662,1.0,15,1.0,-1.1173045547542015,0,3.0,3.0,1.0,1.0,0.36363636363636365
12311,289,1.0,7.0,-0.0132022984356304,3.0,0.0,-0.2123636179914662,1.0,24,2.0,-2.096690523844579,0,3.0,2.0,3.0,0.0,0.36363636363636365
12312,289,1.0,9.0,3.401448467002692,4.0,1.0,1.786566705621388,1.0,11,0.0,-3.239536453428785,0,3.0,1.0,1.0,0.0,0.0
12314,289,0.0,3.0,-1.2224426016019396,2.0,0.0,-1.7115613607011066,0.0,16,0.0,-0.25600355126394514,0,3.0,3.0,2.0,1.0,0.0
12316,289,1.0,9.0,-0.0132022984356304,3.0,0.0,-1.2118287797978933,0.0,25,1975.0,-0.2363982029081437,0,3.0,3.0,3.0,1.0,0.36363636363636365
12317,289,1.0,9.0,1.3860479617255104,2.333333333333333,1.0,0.7871015438149604,1.0,22,1973.0,0.14946105189931655,0,6.0,3.0,4.0,1.0,1.0
12319,289,0.0,6.0,2.192208163836383,3.0,1.0,1.286834124718174,1.0,12,0.0,-0.057884604723263205,0,3.0,2.0,4.0,1.0,0.0
12429,292,0.0,2.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,11,0.0,-0.014566950059894833,0,6.0,3.0,1.0,1.0,0.0
12430,292,0.0,5.0,-1.6614675684996598,1.0,,-1.7115613607011066,1.0,14,2.0,-3.528869334881254,0,3.0,1.0,1.0,0.0,0.25
12431,292,1.0,7.0,-0.416282399491067,2.6666666666666665,0.0,0.2873689629117474,1.0,21,0.0,-0.48330014363963814,0,2.0,3.0,2.0,1.0,0.0
12433,292,0.0,6.0,-0.8193625005465031,2.333333333333333,0.0,-0.7120961988946796,0.0,10,0.0,-1.722841348347473,0,3.0,3.0,2.0,0.0,0.25
12434,292,1.0,7.0,-0.8193625005465031,2.333333333333333,0.0,-0.2123636179914662,1.0,21,1.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
12436,292,0.0,2.0,-2.4316829047682487,1.0,0.0,-1.2118287797978933,1.0,18,1.0,-0.938790956569321,0,3.0,2.0,2.0,1.0,0.0
12437,292,1.0,7.0,0.7929579036752421,3.6666666666666665,0.0,2.286299286524601,0.0,11,0.0,-0.29099212402371244,0,6.0,3.0,3.0,1.0,1.0
12438,292,0.0,6.0,-1.625522702657376,1.6666666666666667,0.0,-1.7115613607011066,1.0,13,0.0,-1.722841348347473,0,3.0,3.0,2.0,0.0,0.25
12440,292,1.0,9.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,0.0,15,0.0,-3.0884161589582253,0,3.0,1.0,2.0,0.0,0.25
12441,292,0.0,3.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,0.0,8,0.0,0.4258862258631341,1,6.0,3.0,2.0,1.0,0.0
12442,292,0.0,3.0,-2.4316829047682487,1.0,0.0,0.2873689629117474,1.0,7,0.0,-1.8748592709963299,0,6.0,2.0,1.0,0.0,0.0
12444,292,0.0,2.0,-2.4316829047682487,1.0,0.0,1.286834124718174,0.0,13,1.0,-0.1057808849716818,0,6.0,2.0,3.0,1.0,0.25
12445,292,1.0,7.0,-0.0132022984356304,3.0,0.0,1.286834124718174,1.0,12,0.0,-0.1459052105459788,0,8.0,3.0,3.0,0.0,0.25
12447,292,0.0,5.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,0.0,11,3.0,-2.163294524270502,0,3.0,3.0,1.0,0.0,0.25
12448,292,0.0,6.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,1.0,25,0.0,-3.2736273980102557,0,3.0,2.0,2.0,0.0,1.0
12449,292,0.0,3.0,-0.0132022984356304,3.0,0.0,1.286834124718174,1.0,12,0.0,-1.282388172424444,0,3.0,3.0,3.0,0.0,0.25
12450,292,0.0,6.0,-0.416282399491067,2.6666666666666665,0.0,-0.2123636179914662,0.0,25,0.0,-0.5324287252277627,0,3.0,3.0,4.0,1.0,1.0
12451,292,0.0,5.0,0.389877802619806,3.333333333333333,0.0,-0.2123636179914662,1.0,19,0.0,-1.4814047471434226,0,6.0,3.0,1.0,0.0,0.25
12452,292,0.0,1.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,13,3.0,-2.390591116646195,0,2.0,3.0,1.0,0.0,0.25
12453,292,0.0,2.0,1.196038004730679,4.0,0.0,1.286834124718174,1.0,16,0.0,-0.696456727186974,0,3.0,3.0,1.0,1.0,0.0
12454,292,0.0,5.0,1.196038004730679,4.0,0.0,1.286834124718174,1.0,17,0.0,-1.950137940723166,0,2.0,3.0,2.0,0.0,0.25
12455,292,1.0,7.0,-0.416282399491067,2.6666666666666665,0.0,0.7871015438149604,1.0,11,0.0,-1.2062118745193111,0,4.0,3.0,2.0,0.0,0.0
12456,292,0.0,6.0,2.192208163836383,3.0,1.0,-1.7115613607011066,1.0,25,2000.0,-2.163294524270502,0,3.0,3.0,1.0,0.0,0.25
12458,292,0.0,6.0,1.196038004730679,4.0,0.0,1.286834124718174,1.0,15,0.0,-0.545336432716414,0,3.0,3.0,2.0,1.0,0.25
12459,292,1.0,7.0,-1.2224426016019396,2.0,0.0,0.2873689629117474,1.0,15,0.0,0.5770065203336942,1,6.0,3.0,3.0,1.0,0.25
12460,292,1.0,7.0,-2.028602803712812,1.3333333333333333,0.0,-0.7120961988946796,1.0,23,1.0,-2.846081929575878,0,3.0,2.0,1.0,0.0,0.25
12461,292,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,0.0,17,1.0,-0.696456727186974,0,3.0,3.0,1.0,1.0,0.0
12463,292,1.0,8.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,15,0.0,-3.0733785219515712,0,2.0,2.0,1.0,0.0,0.25
12464,292,0.0,2.0,-0.4522272653333507,2.0,,0.2873689629117474,1.0,18,0.0,-1.8739616428180332,0,3.0,3.0,1.0,0.0,0.0
12465,292,0.0,5.0,-0.0132022984356304,3.0,0.0,0.2873689629117474,0.0,17,1.0,-1.4335084668950042,0,3.0,3.0,2.0,0.0,0.0
12467,292,1.0,7.0,1.196038004730679,4.0,0.0,1.286834124718174,0.0,8,0.0,-1.4684970396547714,0,6.0,3.0,3.0,0.0,1.0
12468,292,1.0,7.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,18,2.0,0.38256857119976573,1,3.0,2.0,5.0,1.0,0.0
12471,292,0.0,2.0,-0.0132022984356304,3.0,0.0,-0.2123636179914662,1.0,14,0.0,-2.6329253460285424,0,2.0,2.0,2.0,0.0,0.25
12474,293,0.0,5.0,-2.4316829047682487,1.0,0.0,-0.2123636179914662,1.0,9,0.0,-0.6891245790458226,0,3.032258064516129,3.0,1.0,1.0,0.0
12475,293,0.0,2.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,16,0.0,-1.4335084668950042,0,3.0,3.0,2.0,0.0,0.0
12476,293,0.0,6.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,1.0,22,0.0,-3.1698228157690607,0,2.0,2.0,1.0,0.0,0.3333333333333333
12477,293,0.0,6.0,-0.8193625005465031,2.333333333333333,0.0,-1.2118287797978933,1.0,18,1.0,-0.696456727186974,0,3.0,3.0,1.0,1.0,0.0
12480,293,1.0,7.0,1.7891280627809465,2.6666666666666665,1.0,0.7871015438149604,1.0,30,1.0,-0.6417807265339036,0,3.0,3.0,2.0,1.0,0.3333333333333333
12481,293,0.0,6.0,1.196038004730679,4.0,0.0,1.286834124718174,1.0,24,0.0,-1.8192856421649626,0,3.0,3.0,2.0,0.0,0.3333333333333333
12482,293,1.0,9.0,-0.0132022984356304,3.0,0.0,0.2873689629117474,1.0,24,0.0,0.9351554112675906,1,8.0,3.0,3.0,1.0,0.3333333333333333
12483,293,0.0,6.0,-1.2224426016019396,2.0,0.0,-0.7120961988946796,1.0,10,0.0,-1.8334256509933198,0,1.0,3.0,3.0,0.0,0.3333333333333333
12485,293,1.0,7.0,-2.4316829047682487,1.0,0.0,0.2873689629117474,1.0,16,2.0,-2.971703869228379,0,2.0,1.0,3.0,0.0,0.3333333333333333
12486,293,1.0,10.0,-0.0132022984356304,3.0,0.0,1.286834124718174,0.0,12,0.0,-1.606129058617627,0,2.0,3.0,3.0,0.0,0.3333333333333333
12487,293,1.0,10.0,-1.6614675684996598,1.0,,-1.7115613607011066,1.0,19,0.0,-0.696456727186974,0,3.0,3.0,1.0,1.0,0.0
12488,293,1.0,10.0,-2.028602803712812,1.3333333333333333,0.0,-0.7120961988946796,1.0,22,0.0,-2.2597388180879916,0,3.0,3.0,1.0,0.0,0.3333333333333333
12490,293,0.0,2.0,-2.4316829047682487,1.0,0.0,1.786566705621388,0.0,12,0.0,-3.852610221074437,0,2.0,1.0,1.0,0.0,0.3333333333333333
12491,293,1.0,7.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,19,0.0,-3.2736273980102557,0,3.0,2.0,2.0,0.0,1.0
12492,293,0.0,2.0,1.196038004730679,4.0,0.0,-1.7115613607011066,1.0,10,0.0,-0.2013275506108747,0,3.0,3.0,3.0,1.0,0.3333333333333333
12494,293,1.0,7.0,-0.0132022984356304,3.0,0.0,-0.7120961988946796,0.0,19,0.0,0.6249028005821128,1,3.0,3.0,4.0,1.0,0.0
12495,293,1.0,7.0,0.9829678606700738,2.0,1.0,0.2873689629117474,1.0,22,2.0,-1.606129058617627,0,2.0,3.0,3.0,0.0,0.3333333333333333
12496,293,1.0,10.0,-0.8193625005465031,2.333333333333333,0.0,-0.7120961988946796,1.0,16,2.0,-2.3234190747548897,0,2.0,2.0,2.0,1.0,1.0
12497,293,0.0,6.0,-1.625522702657376,1.6666666666666667,0.0,-1.2118287797978933,1.0,26,2.0,-1.9531654984194655,0,6.0,1.0,5.0,0.0,1.0
12498,293,0.0,6.0,-2.4316829047682487,1.0,0.0,-0.7120961988946796,1.0,25,4.0,-1.1807135197012517,0,3.0,2.0,5.0,0.0,0.3333333333333333
12499,293,1.0,10.0,-0.416282399491067,2.6666666666666665,0.0,-0.7120961988946796,1.0,15,1976.0,-0.9383792903189047,0,3.0,3.0,4.0,0.0,0.3333333333333333
12501,293,1.0,8.0,0.7929579036752421,3.6666666666666665,0.0,1.786566705621388,0.0,15,1.0,-1.8192856421649626,0,3.0,3.0,2.0,0.0,0.3333333333333333
12502,293,0.0,2.0,-1.2224426016019396,2.0,0.0,-1.7115613607011066,1.0,12,0.0,-0.2013275506108747,0,3.0,3.0,3.0,1.0,0.3333333333333333
12503,293,1.0,10.0,-1.2224426016019396,2.0,0.0,0.2873689629117474,1.0,15,3.0,-2.4870354104636845,0,2.0,3.0,1.0,0.0,0.3333333333333333
12504,293,1.0,7.0,-0.2262724424962352,1.0,1.0,-1.7115613607011066,1.0,22,0.0,-1.6608050592706973,0,2.0,3.0,2.0,0.0,0.0
12507,293,0.0,5.0,-0.0132022984356304,3.0,0.0,1.286834124718174,1.0,14,0.0,-0.27685211519535524,0,8.0,3.0,2.0,1.0,1.0
12512,293,0.0,5.0,-2.4316829047682487,1.0,0.0,-0.2123636179914662,1.0,21,0.0,-1.6758426962773514,0,3.0,2.0,3.0,0.0,0.0
12513,293,0.0,3.0,1.9662533409992675,4.0,,0.7871015438149604,0.0,13,1.0,-2.5020730474703385,0,3.0,2.0,2.0,0.0,0.3333333333333333
12514,293,1.0,7.0,0.7929579036752421,3.6666666666666665,0.0,1.286834124718174,0.0,17,0.0,-0.2013275506108747,0,3.0,3.0,3.0,1.0,0.3333333333333333
12515,293,1.0,9.0,0.5798877596146376,1.6666666666666667,1.0,-1.2118287797978933,1.0,31,1.0,-1.0822339024569325,0,3.0,3.0,1.0,1.0,0.3333333333333333
12517,293,0.0,5.0,-1.625522702657376,1.6666666666666667,0.0,-0.2123636179914662,0.0,18,0.0,-1.6608050592706973,0,2.0,3.0,2.0,0.0,0.0
12518,293,0.0,2.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,1.0,14,0.0,-3.1698228157690607,0,2.0,2.0,1.0,0.0,0.3333333333333333
12667,296,0.0,5.0,-2.4316829047682487,1.0,0.0,-0.7120961988946796,1.0,13,657.7142857142857,0.6249028005821128,1,3.0,3.0,4.0,1.0,0.0
12668,296,1.0,7.0,1.4351951260034208,,1.0,5.326220327751373e-15,1.0,17,657.7142857142857,2.018720571780683,1,6.128205128205129,4.0,4.0,1.0,0.0
12669,296,0.0,6.0,-2.4316829047682487,1.0,0.0,-0.2123636179914662,1.0,22,1.0,1.7933724352619234,1,6.128205128205129,4.0,3.488372093023256,1.0,0.0
12670,296,1.0,7.0,0.9829678606700738,2.0,1.0,-0.2123636179914662,1.0,19,0.0,0.6249028005821128,1,3.0,3.0,4.0,1.0,0.0
12671,296,1.0,7.0,0.5798877596146376,1.6666666666666667,1.0,-0.7120961988946796,0.0,26,1974.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
12672,296,1.0,7.0,0.9829678606700738,2.0,1.0,-0.2123636179914662,0.0,29,1972.0,1.9745423460079141,1,7.0,3.0,5.0,1.0,0.0
12673,296,1.0,7.0,-1.2224426016019396,2.0,0.0,-1.2118287797978933,1.0,23,1.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
12674,296,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,0.0,28,0.0,1.306792577709192,1,6.0,3.0,4.0,1.0,0.0
12675,296,1.0,7.0,0.9829678606700738,2.0,1.0,-0.7120961988946796,0.0,26,1973.0,1.7613857624605782,1,8.0,3.0,4.0,1.0,0.0
12676,296,1.0,7.0,-1.2224426016019396,2.0,0.0,1.286834124718174,0.0,30,1976.0,2.2310165842186183,1,9.0,4.0,3.0,1.0,0.0
12677,296,1.0,7.0,-0.8193625005465031,2.333333333333333,0.0,0.7871015438149604,1.0,24,0.0,1.094533622340153,1,4.0,4.0,3.0,1.0,0.0
12678,296,1.0,7.0,-1.2224426016019396,2.0,0.0,-1.7115613607011066,1.0,16,0.0,0.6531828182388272,1,7.0,3.0,2.0,1.0,0.0
12679,296,1.0,10.0,-1.2224426016019396,2.0,0.0,-0.7120961988946796,1.0,31,1.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
12680,296,1.0,8.0,-0.0132022984356304,3.0,0.0,0.2873689629117474,0.0,33,1969.0,1.9886823548362713,1,9.0,3.0,4.0,1.0,0.0
